arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 224555.000000 , 224555.000000 , 0.000000 , 16.031627 , 19.181522 , 4.164297 , 15.017447 , 0.062377 , 0.066589 , 0.062377 , 1.000000 , 0.468369 , 0.000000 
 225381.000000 , 225381.000000 , 2.000000 , 15.972896 , 19.359982 , 4.336884 , 15.023200 , 0.062606 , 0.066564 , 0.062606 , 1.000000 , 0.470272 , 0.000000 
 224888.000000 , 224888.000000 , 0.000000 , 16.007908 , 19.135013 , 4.138174 , 14.996916 , 0.062469 , 0.066680 , 0.062469 , 1.000000 , 0.468422 , 0.000000 
 224763.000000 , 224763.000000 , 1.000000 , 16.016853 , 19.220929 , 4.195547 , 15.025519 , 0.062434 , 0.066553 , 0.062434 , 1.000000 , 0.469053 , 0.000000 
 225662.000000 , 225662.000000 , 0.000000 , 15.952995 , 19.341486 , 4.326288 , 15.015535 , 0.062684 , 0.066598 , 0.062684 , 1.000000 , 0.470618 , 0.000000 
 224933.000000 , 224933.000000 , 3.000000 , 16.004731 , 19.157209 , 4.205003 , 14.952390 , 0.062482 , 0.066879 , 0.062482 , 1.000000 , 0.467124 , 0.000000 
 225734.000000 , 225734.000000 , 0.000000 , 15.947897 , 19.334256 , 4.332821 , 15.001520 , 0.062704 , 0.066660 , 0.062704 , 1.000000 , 0.470329 , 0.000000 
 224967.000000 , 224967.000000 , 3.000000 , 16.002294 , 19.117433 , 4.157083 , 14.960422 , 0.062491 , 0.066843 , 0.062491 , 1.000000 , 0.467446 , 0.000000 
 224553.000000 , 224553.000000 , 0.000000 , 16.031734 , 19.267759 , 4.274740 , 14.993029 , 0.062376 , 0.066698 , 0.062376 , 1.000000 , 0.467605 , 0.000000 
 224911.000000 , 224911.000000 , 3.000000 , 16.006308 , 19.223906 , 4.220146 , 15.004295 , 0.062475 , 0.066648 , 0.062475 , 1.000000 , 0.468699 , 0.000000 
 225014.000000 , 225014.000000 , 0.000000 , 15.998926 , 18.983641 , 4.049431 , 14.934308 , 0.062504 , 0.066960 , 0.062504 , 1.000000 , 0.466728 , 0.000000 
 225492.000000 , 225492.000000 , 0.000000 , 15.965082 , 19.238743 , 4.252886 , 14.985909 , 0.062637 , 0.066729 , 0.062637 , 1.000000 , 0.469334 , 0.000000 
 224271.000000 , 224271.000000 , 2.000000 , 16.051977 , 19.148806 , 4.203398 , 14.945574 , 0.062298 , 0.066909 , 0.062298 , 1.000000 , 0.465537 , 0.000000 
 225143.000000 , 225143.000000 , 0.000000 , 15.989703 , 19.291972 , 4.295315 , 14.996692 , 0.062540 , 0.066681 , 0.062540 , 1.000000 , 0.468948 , 0.000000 
 225447.000000 , 225447.000000 , 1.000000 , 15.968274 , 19.139897 , 4.155882 , 14.984246 , 0.062624 , 0.066737 , 0.062624 , 1.000000 , 0.469188 , 0.000000 
 224584.000000 , 224584.000000 , 0.000000 , 16.029616 , 19.299758 , 4.280805 , 15.018986 , 0.062385 , 0.066582 , 0.062385 , 1.000000 , 0.468476 , 0.000000 
 225610.000000 , 225610.000000 , 3.000000 , 15.956673 , 19.309797 , 4.283471 , 15.026376 , 0.062670 , 0.066550 , 0.062670 , 1.000000 , 0.470849 , 0.000000 
 224797.000000 , 224797.000000 , 0.000000 , 16.014341 , 19.210696 , 4.217088 , 14.993656 , 0.062444 , 0.066695 , 0.062444 , 1.000000 , 0.468132 , 0.000000 
 224807.000000 , 224807.000000 , 0.000000 , 16.013603 , 19.141721 , 4.152932 , 14.988824 , 0.062447 , 0.066716 , 0.062447 , 1.000000 , 0.468003 , 0.000000 
 224757.000000 , 224757.000000 , 0.000000 , 16.017246 , 19.098111 , 4.184742 , 14.913381 , 0.062433 , 0.067054 , 0.062433 , 1.000000 , 0.465541 , 0.000000 
 224577.000000 , 224577.000000 , 0.000000 , 16.030115 , 19.303829 , 4.276026 , 15.027918 , 0.062383 , 0.066543 , 0.062383 , 1.000000 , 0.468740 , 0.000000 
 224927.000000 , 224927.000000 , 0.000000 , 16.005121 , 19.065852 , 4.111460 , 14.954616 , 0.062480 , 0.066869 , 0.062480 , 1.000000 , 0.467182 , 0.000000 
 225635.000000 , 225635.000000 , 0.000000 , 15.954890 , 19.235401 , 4.219468 , 15.015939 , 0.062677 , 0.066596 , 0.062677 , 1.000000 , 0.470575 , 0.000000 
 225367.000000 , 225367.000000 , 0.000000 , 15.973918 , 19.245907 , 4.203862 , 15.042078 , 0.062602 , 0.066480 , 0.062602 , 1.000000 , 0.470832 , 0.000000 
 225917.000000 , 225917.000000 , 1.000000 , 15.934909 , 19.422753 , 4.363093 , 15.059849 , 0.062755 , 0.066402 , 0.062755 , 1.000000 , 0.472543 , 0.000000 
 224948.000000 , 224948.000000 , 4.000000 , 16.003582 , 19.384019 , 4.358551 , 15.025846 , 0.062486 , 0.066552 , 0.062486 , 1.000000 , 0.469453 , 0.000000 
 224853.000000 , 224853.000000 , 0.000000 , 16.010455 , 19.258390 , 4.225959 , 15.032525 , 0.062459 , 0.066522 , 0.062459 , 1.000000 , 0.469460 , 0.000000 
 225654.000000 , 225654.000000 , 3.000000 , 15.953518 , 19.280320 , 4.262508 , 15.018000 , 0.062682 , 0.066587 , 0.062682 , 1.000000 , 0.470680 , 0.000000 
 225319.000000 , 225319.000000 , 0.000000 , 15.977171 , 19.242714 , 4.254803 , 14.987941 , 0.062589 , 0.066720 , 0.062589 , 1.000000 , 0.469042 , 0.000000 
 225012.000000 , 225012.000000 , 1.000000 , 15.999027 , 19.298528 , 4.286363 , 15.012341 , 0.062504 , 0.066612 , 0.062504 , 1.000000 , 0.469164 , 0.000000 
 224843.000000 , 224843.000000 , 0.000000 , 16.011109 , 19.119326 , 4.153909 , 14.965510 , 0.062457 , 0.066820 , 0.062457 , 1.000000 , 0.467348 , 0.000000 
