arr,r_arr,jq,inter,wait,delay,service,lambda_i,mu,throughut,visit,utilization
 90029.000000 , 90029.000000 , 0.000000 , 39.986771 , 51.858957 , 12.104168 , 39.755011 , 0.025008 , 0.025154 , 0.025008 , 0.397735 , 0.497102 , 0.000000 
 89825.000000 , 89825.000000 , 0.000000 , 40.077929 , 52.454155 , 12.376652 , 40.078185 , 0.024951 , 0.024951 , 0.024951 , 0.398715 , 0.500003 , 0.000000 
 90449.000000 , 90449.000000 , 0.000000 , 39.801418 , 52.503501 , 12.528354 , 39.976165 , 0.025125 , 0.025015 , 0.025125 , 0.401756 , 0.502195 , 0.000000 
 89202.000000 , 89202.000000 , 0.000000 , 40.357701 , 52.009495 , 12.125932 , 39.883563 , 0.024778 , 0.025073 , 0.024778 , 0.397552 , 0.494126 , 0.000000 
 90023.000000 , 90023.000000 , 1.000000 , 39.989451 , 53.143400 , 13.065529 , 40.078843 , 0.025007 , 0.024951 , 0.025007 , 0.399513 , 0.501118 , 0.000000 
 89471.000000 , 89471.000000 , 0.000000 , 40.236387 , 52.245468 , 12.417501 , 39.828125 , 0.024853 , 0.025108 , 0.024853 , 0.396954 , 0.494927 , 0.000000 
 90162.000000 , 90162.000000 , 0.000000 , 39.927739 , 52.820101 , 12.754811 , 40.065290 , 0.025045 , 0.024959 , 0.025045 , 0.400355 , 0.501723 , 0.000000 
 90121.000000 , 90121.000000 , 0.000000 , 39.946200 , 52.684712 , 12.754461 , 39.930251 , 0.025034 , 0.025044 , 0.025034 , 0.401294 , 0.499800 , 0.000000 
 89411.000000 , 89411.000000 , 0.000000 , 40.263422 , 52.386174 , 12.501850 , 39.884954 , 0.024836 , 0.025072 , 0.024836 , 0.397079 , 0.495300 , 0.000000 
 89644.000000 , 89644.000000 , 0.000000 , 40.158700 , 52.276660 , 12.353979 , 39.922885 , 0.024901 , 0.025048 , 0.024901 , 0.398946 , 0.497064 , 0.000000 
 90210.000000 , 90210.000000 , 0.000000 , 39.906770 , 52.681867 , 12.723070 , 39.958938 , 0.025058 , 0.025026 , 0.025058 , 0.400304 , 0.500654 , 0.000000 
 90130.000000 , 90130.000000 , 0.000000 , 39.942190 , 52.566704 , 12.783169 , 39.783820 , 0.025036 , 0.025136 , 0.025036 , 0.400172 , 0.498018 , 0.000000 
