batch, block, wait
5536 , 2 , 35.372435 
5537 , 2 , 44.483662 
5538 , 2 , 60.094805 
5539 , 2 , 35.947832 
5540 , 2 , 39.929506 
5541 , 2 , 40.768749 
5542 , 2 , 47.352398 
5543 , 2 , 45.096660 
5544 , 2 , 62.346969 
5545 , 2 , 27.543131 
5546 , 2 , 43.823719 
5547 , 2 , 69.751194 
5548 , 2 , 50.917414 
5549 , 2 , 55.857517 
5550 , 2 , 34.336434 
5551 , 2 , 34.843591 
5552 , 2 , 41.824753 
5553 , 2 , 34.669742 
5554 , 2 , 119.867804 
5555 , 2 , 46.912831 
5556 , 2 , 69.337179 
5557 , 2 , 70.073980 
5558 , 2 , 49.934640 
5559 , 2 , 64.358851 
5560 , 2 , 57.782452 
5561 , 2 , 135.438139 
5562 , 2 , 95.930127 
5563 , 2 , 77.630162 
5564 , 2 , 69.388957 
5565 , 2 , 49.773212 
5566 , 2 , 35.212817 
5567 , 2 , 35.428409 
5568 , 2 , 43.615516 
5569 , 2 , 42.953498 
5570 , 2 , 39.080743 
5571 , 2 , 55.605000 
5572 , 2 , 96.410721 
5573 , 2 , 103.595197 
5574 , 2 , 57.955262 
5575 , 2 , 59.740358 
5576 , 2 , 34.483705 
5577 , 2 , 32.302400 
5578 , 2 , 33.119121 
5579 , 2 , 39.017828 
5580 , 2 , 61.143571 
5581 , 2 , 41.004351 
5582 , 2 , 34.281979 
5583 , 2 , 52.345648 
5584 , 2 , 43.123951 
5585 , 2 , 65.653696 
5586 , 2 , 53.252723 
5587 , 2 , 66.999721 
5588 , 2 , 42.997108 
5589 , 2 , 34.045476 
5590 , 2 , 75.876418 
5591 , 2 , 46.881225 
5592 , 2 , 42.629630 
5593 , 2 , 36.924934 
5594 , 2 , 44.878017 
5595 , 2 , 60.090937 
5596 , 2 , 77.310449 
5597 , 2 , 34.934998 
5598 , 2 , 43.841136 
5599 , 2 , 37.967236 
5600 , 2 , 68.776547 
5601 , 2 , 43.084492 
5602 , 2 , 64.012202 
5603 , 2 , 67.461108 
5604 , 2 , 35.703551 
5605 , 2 , 41.070470 
5606 , 2 , 52.102724 
5607 , 2 , 46.605422 
5608 , 2 , 84.178496 
5609 , 2 , 42.211862 
5610 , 2 , 102.932620 
5611 , 2 , 47.609488 
5612 , 2 , 48.611236 
5613 , 2 , 37.153633 
5614 , 2 , 58.901306 
5615 , 2 , 46.907153 
5616 , 2 , 43.425229 
5617 , 2 , 36.310865 
5618 , 2 , 56.537800 
5619 , 2 , 42.632623 
5620 , 2 , 53.142136 
5621 , 2 , 44.810649 
5622 , 2 , 92.520614 
5623 , 2 , 63.774994 
5624 , 2 , 42.524839 
5625 , 2 , 41.928735 
5626 , 2 , 50.751559 
5627 , 2 , 34.653512 
5628 , 2 , 42.976193 
5629 , 2 , 46.864703 
5630 , 2 , 37.067081 
5631 , 2 , 69.306810 
5632 , 2 , 90.659768 
5633 , 2 , 65.905308 
5634 , 2 , 33.612660 
5635 , 2 , 45.094733 
5636 , 2 , 46.406034 
5637 , 2 , 56.632856 
5638 , 2 , 45.318192 
5639 , 2 , 29.326993 
5640 , 2 , 69.412780 
5641 , 2 , 48.954062 
5642 , 2 , 39.460232 
5643 , 2 , 75.248235 
5644 , 2 , 70.426371 
5645 , 2 , 36.573603 
5646 , 2 , 32.432950 
5647 , 2 , 52.692101 
5648 , 2 , 35.270238 
5649 , 2 , 56.934808 
5650 , 2 , 70.114141 
5651 , 2 , 52.018762 
5652 , 2 , 32.337105 
5653 , 2 , 78.861466 
5654 , 2 , 40.839896 
5655 , 2 , 54.264041 
5656 , 2 , 45.311106 
5657 , 2 , 72.230321 
5658 , 2 , 54.106102 
5659 , 2 , 46.514521 
5660 , 2 , 46.260119 
5661 , 2 , 75.144785 
5662 , 2 , 66.799304 
5663 , 2 , 49.604466 
5664 , 2 , 49.642485 
5665 , 2 , 74.773950 
5666 , 2 , 60.523747 
5667 , 2 , 63.556224 
5668 , 2 , 33.232801 
5669 , 2 , 49.505594 
5670 , 2 , 51.193632 
5671 , 2 , 43.812150 
5672 , 2 , 41.284241 
5673 , 2 , 59.942621 
5674 , 2 , 47.847523 
5675 , 2 , 72.583013 
5676 , 2 , 42.761070 
5677 , 2 , 66.187543 
5678 , 2 , 38.828828 
5679 , 2 , 45.868995 
5680 , 2 , 47.662511 
5681 , 2 , 43.115350 
5682 , 2 , 68.452404 
5683 , 2 , 58.387301 
5684 , 2 , 67.629520 
5685 , 2 , 67.159841 
5686 , 2 , 45.395593 
5687 , 2 , 33.866805 
5688 , 2 , 54.379719 
5689 , 2 , 73.704186 
5690 , 2 , 49.167930 
5691 , 2 , 40.584455 
5692 , 2 , 56.152023 
5693 , 2 , 36.187450 
5694 , 2 , 36.251052 
5695 , 2 , 40.647018 
5696 , 2 , 71.195055 
5697 , 2 , 35.603269 
5698 , 2 , 35.131400 
5699 , 2 , 85.956231 
5700 , 2 , 24.976939 
5701 , 2 , 47.517993 
5702 , 2 , 39.862863 
5703 , 2 , 38.195840 
5704 , 2 , 71.896261 
5705 , 2 , 69.243931 
5706 , 2 , 26.839474 
5707 , 2 , 64.352460 
5708 , 2 , 62.239650 
5709 , 2 , 56.039367 
5710 , 2 , 110.289448 
5711 , 2 , 50.274204 
5712 , 2 , 60.586830 
5713 , 2 , 46.946091 
5714 , 2 , 40.778120 
5715 , 2 , 78.630800 
5716 , 2 , 29.634516 
5717 , 2 , 50.044425 
5718 , 2 , 62.390565 
5719 , 2 , 43.503274 
5720 , 2 , 47.851064 
5721 , 2 , 34.267743 
5722 , 2 , 92.666430 
5723 , 2 , 33.977899 
5724 , 2 , 37.615831 
5725 , 2 , 42.679171 
5726 , 2 , 36.479300 
5727 , 2 , 46.905274 
5728 , 2 , 38.695283 
5729 , 2 , 45.334878 
5730 , 2 , 35.445166 
5731 , 2 , 54.789473 
5732 , 2 , 52.172704 
5733 , 2 , 68.918383 
5734 , 2 , 67.931056 
5735 , 2 , 73.889095 
5736 , 2 , 54.482943 
5737 , 2 , 58.666914 
5738 , 2 , 43.024336 
5739 , 2 , 64.292567 
5740 , 2 , 53.855755 
5741 , 2 , 28.103524 
5742 , 2 , 36.626134 
5743 , 2 , 48.089011 
5744 , 2 , 50.778506 
5745 , 2 , 104.929206 
5746 , 2 , 43.987582 
5747 , 2 , 45.064811 
5748 , 2 , 90.512105 
5749 , 2 , 35.826306 
5750 , 2 , 38.142803 
5751 , 2 , 33.866562 
5752 , 2 , 46.260278 
5753 , 2 , 45.865436 
5754 , 2 , 41.667103 
5755 , 2 , 43.401547 
5756 , 2 , 42.468219 
5757 , 2 , 58.839057 
5758 , 2 , 38.698496 
5759 , 2 , 46.317959 
5760 , 2 , 125.544370 
5761 , 2 , 65.419193 
5762 , 2 , 32.544938 
5763 , 2 , 61.397740 
5764 , 2 , 46.198010 
5765 , 2 , 71.512825 
5766 , 2 , 90.467564 
5767 , 2 , 54.178299 
5768 , 2 , 38.307809 
5769 , 2 , 43.217954 
5770 , 2 , 44.320268 
5771 , 2 , 49.555669 
5772 , 2 , 41.594461 
5773 , 2 , 39.737880 
5774 , 2 , 38.777300 
5775 , 2 , 104.398720 
5776 , 2 , 39.724957 
5777 , 2 , 122.183571 
5778 , 2 , 39.133674 
5779 , 2 , 96.450453 
5780 , 2 , 34.895339 
5781 , 2 , 58.218001 
5782 , 2 , 37.016014 
5783 , 2 , 53.547888 
5784 , 2 , 50.046996 
5785 , 2 , 49.225421 
5786 , 2 , 53.652414 
5787 , 2 , 32.605545 
5788 , 2 , 40.305855 
5789 , 2 , 60.898488 
5790 , 2 , 76.589351 
5791 , 2 , 69.967308 
5792 , 2 , 75.587061 
5793 , 2 , 44.205600 
5794 , 2 , 37.610523 
5795 , 2 , 47.058836 
5796 , 2 , 40.160920 
5797 , 2 , 48.695344 
5798 , 2 , 40.444504 
5799 , 2 , 55.537223 
5800 , 2 , 64.289985 
5801 , 2 , 32.184416 
5802 , 2 , 46.751318 
5803 , 2 , 42.070034 
5804 , 2 , 87.696081 
5805 , 2 , 58.442533 
5806 , 2 , 62.162421 
5807 , 2 , 35.094779 
5808 , 2 , 41.493027 
5809 , 2 , 38.672299 
5810 , 2 , 51.206014 
5811 , 2 , 63.582622 
5812 , 2 , 58.942509 
5813 , 2 , 80.860712 
5814 , 2 , 73.349685 
5815 , 2 , 41.595757 
5816 , 2 , 46.105208 
5817 , 2 , 35.230372 
5818 , 2 , 69.271912 
5819 , 2 , 53.354122 
5820 , 2 , 39.901294 
5821 , 2 , 77.353083 
5822 , 2 , 45.281744 
5823 , 2 , 40.749805 
5824 , 2 , 39.229429 
5825 , 2 , 70.629132 
5826 , 2 , 59.694376 
5827 , 2 , 40.113434 
5828 , 2 , 40.798200 
5829 , 2 , 36.421482 
5830 , 2 , 58.130101 
5831 , 2 , 63.898396 
5832 , 2 , 64.369378 
5833 , 2 , 69.081759 
5834 , 2 , 41.046633 
5835 , 2 , 51.892013 
5836 , 2 , 36.392466 
5837 , 2 , 59.197878 
5838 , 2 , 44.079810 
5839 , 2 , 32.370167 
5840 , 2 , 57.119185 
5841 , 2 , 50.034123 
5842 , 2 , 33.311210 
5843 , 2 , 51.687386 
5844 , 2 , 43.637311 
5845 , 2 , 42.905261 
5846 , 2 , 53.452725 
5847 , 2 , 63.077060 
5848 , 2 , 66.239433 
5849 , 2 , 63.071161 
5850 , 2 , 38.999988 
5851 , 2 , 43.158133 
5852 , 2 , 36.633959 
5853 , 2 , 40.279967 
5854 , 2 , 34.860352 
5855 , 2 , 45.558100 
5856 , 2 , 46.064656 
5857 , 2 , 33.681162 
5858 , 2 , 44.172850 
5859 , 2 , 34.088838 
5860 , 2 , 59.759418 
5861 , 2 , 43.483943 
5862 , 2 , 82.220933 
5863 , 2 , 52.403790 
5864 , 2 , 37.210530 
5865 , 2 , 41.105009 
5866 , 2 , 54.630587 
5867 , 2 , 86.697065 
5868 , 2 , 64.087259 
5869 , 2 , 45.831801 
5870 , 2 , 57.555015 
5871 , 2 , 37.382270 
5872 , 2 , 61.019174 
5873 , 2 , 51.952463 
5874 , 2 , 52.254092 
5875 , 2 , 35.078170 
5876 , 2 , 40.251978 
5877 , 2 , 53.495282 
5878 , 2 , 54.037028 
5879 , 2 , 72.766074 
5880 , 2 , 98.266404 
5881 , 2 , 39.810489 
5882 , 2 , 80.273280 
5883 , 2 , 41.335469 
5884 , 2 , 41.936378 
5885 , 2 , 52.165545 
5886 , 2 , 41.030210 
5887 , 2 , 40.346028 
5888 , 2 , 74.811693 
5889 , 2 , 84.147858 
5890 , 2 , 38.015300 
5891 , 2 , 48.967430 
5892 , 2 , 69.652615 
5893 , 2 , 44.305614 
5894 , 2 , 45.091227 
5895 , 2 , 56.897056 
5896 , 2 , 58.989363 
5897 , 2 , 50.225583 
5898 , 2 , 61.607756 
5899 , 2 , 136.036934 
5900 , 2 , 76.542739 
5901 , 2 , 40.107408 
5902 , 2 , 77.207140 
5903 , 2 , 31.392989 
5904 , 2 , 40.265606 
5905 , 2 , 42.227603 
5906 , 2 , 47.638910 
5907 , 2 , 31.777160 
5908 , 2 , 50.239673 
5909 , 2 , 45.706912 
5910 , 2 , 42.055240 
5911 , 2 , 41.918341 
5912 , 2 , 62.891319 
5913 , 2 , 57.606014 
5914 , 2 , 48.562068 
5915 , 2 , 45.904707 
5916 , 2 , 53.575428 
5917 , 2 , 48.058998 
5918 , 2 , 34.714372 
5919 , 2 , 50.534977 
5920 , 2 , 32.368986 
5921 , 2 , 48.146137 
5922 , 2 , 32.878633 
5923 , 2 , 76.673931 
5924 , 2 , 54.460839 
5925 , 2 , 149.388452 
5926 , 2 , 54.650062 
5927 , 2 , 61.688807 
5928 , 2 , 147.693713 
5929 , 2 , 42.394184 
5930 , 2 , 42.624527 
5931 , 2 , 30.875991 
5932 , 2 , 72.515966 
5933 , 2 , 46.381798 
5934 , 2 , 46.755116 
5935 , 2 , 64.395660 
5936 , 2 , 29.699269 
5937 , 2 , 50.292695 
5938 , 2 , 49.390630 
5939 , 2 , 67.886651 
5940 , 2 , 51.493522 
5941 , 2 , 47.370995 
5942 , 2 , 85.089904 
5943 , 2 , 49.003770 
5944 , 2 , 54.389422 
5945 , 2 , 46.861562 
5946 , 2 , 44.900542 
5947 , 2 , 73.952908 
5948 , 2 , 29.906207 
5949 , 2 , 70.064205 
5950 , 2 , 38.223731 
5951 , 2 , 80.716255 
5952 , 2 , 80.138277 
5953 , 2 , 38.946513 
5954 , 2 , 52.577200 
5955 , 2 , 80.399309 
5956 , 2 , 56.843745 
5957 , 2 , 33.819013 
5958 , 2 , 67.663626 
5959 , 2 , 53.578887 
5960 , 2 , 55.804936 
5961 , 2 , 35.036522 
5962 , 2 , 49.063195 
5963 , 2 , 35.070768 
5964 , 2 , 69.921772 
5965 , 2 , 55.649622 
5966 , 2 , 42.327863 
5967 , 2 , 44.843629 
5968 , 2 , 48.537491 
5969 , 2 , 36.355815 
5970 , 2 , 53.267912 
5971 , 2 , 46.227080 
5972 , 2 , 47.627774 
5973 , 2 , 54.319950 
5974 , 2 , 55.031623 
5975 , 2 , 59.483068 
5976 , 2 , 60.913513 
5977 , 2 , 36.894906 
5978 , 2 , 31.774085 
5979 , 2 , 62.692660 
5980 , 2 , 41.919540 
5981 , 2 , 63.117916 
5982 , 2 , 39.658122 
5983 , 2 , 34.242132 
5984 , 2 , 41.569469 
5985 , 2 , 33.977744 
5986 , 2 , 54.074693 
5987 , 2 , 50.930565 
5988 , 2 , 73.765575 
5989 , 2 , 53.575025 
5990 , 2 , 63.891125 
5991 , 2 , 47.164676 
5992 , 2 , 36.122236 
5993 , 2 , 51.580811 
5994 , 2 , 78.912830 
5995 , 2 , 53.777969 
5996 , 2 , 41.256668 
5997 , 2 , 62.502046 
5998 , 2 , 54.089098 
5999 , 2 , 86.230545 
6000 , 2 , 36.586427 
6001 , 2 , 44.603327 
6002 , 2 , 53.538440 
6003 , 2 , 45.117338 
6004 , 2 , 51.789638 
6005 , 2 , 41.850301 
6006 , 2 , 53.731585 
6007 , 2 , 67.747166 
6008 , 2 , 138.357586 
6009 , 2 , 51.765971 
6010 , 2 , 35.472648 
6011 , 2 , 169.146033 
6012 , 2 , 36.030459 
6013 , 2 , 50.648638 
6014 , 2 , 60.742097 
6015 , 2 , 44.316379 
6016 , 2 , 36.060943 
6017 , 2 , 59.139784 
6018 , 2 , 47.749662 
6019 , 2 , 48.957688 
6020 , 2 , 42.088430 
6021 , 2 , 47.084454 
6022 , 2 , 46.666231 
6023 , 2 , 69.708496 
6024 , 2 , 45.748720 
6025 , 2 , 38.396574 
6026 , 2 , 50.644079 
6027 , 2 , 53.546165 
6028 , 2 , 49.361930 
6029 , 2 , 50.489552 
6030 , 2 , 49.165446 
6031 , 2 , 78.147707 
6032 , 2 , 45.576045 
6033 , 2 , 55.193528 
6034 , 2 , 60.400410 
6035 , 2 , 44.868401 
6036 , 2 , 56.044878 
6037 , 2 , 29.447837 
6038 , 2 , 41.228389 
6039 , 2 , 56.349661 
6040 , 2 , 81.041194 
6041 , 2 , 44.394314 
6042 , 2 , 117.918520 
6043 , 2 , 78.931443 
6044 , 2 , 69.010088 
6045 , 2 , 42.474224 
6046 , 2 , 38.009796 
6047 , 2 , 32.810071 
6048 , 2 , 79.635581 
6049 , 2 , 40.308943 
6050 , 2 , 56.653916 
6051 , 2 , 60.299528 
6052 , 2 , 48.520654 
6053 , 2 , 48.719638 
6054 , 2 , 64.846037 
6055 , 2 , 49.203086 
6056 , 2 , 68.963738 
6057 , 2 , 43.947034 
6058 , 2 , 60.529474 
6059 , 2 , 43.289671 
6060 , 2 , 90.937378 
6061 , 2 , 44.445807 
6062 , 2 , 52.508405 
6063 , 2 , 51.622457 
6064 , 2 , 25.662257 
6065 , 2 , 39.182533 
6066 , 2 , 51.246000 
6067 , 2 , 47.399430 
6068 , 2 , 45.926952 
6069 , 2 , 37.778159 
6070 , 2 , 36.895686 
6071 , 2 , 39.343465 
6072 , 2 , 33.466286 
6073 , 2 , 42.607082 
6074 , 2 , 35.897969 
6075 , 2 , 50.571416 
6076 , 2 , 42.388385 
6077 , 2 , 73.150032 
6078 , 2 , 44.468741 
6079 , 2 , 48.804559 
6080 , 2 , 39.875010 
6081 , 2 , 34.878623 
6082 , 2 , 34.153041 
6083 , 2 , 33.269603 
6084 , 2 , 27.485808 
6085 , 2 , 40.934789 
6086 , 2 , 68.772584 
6087 , 2 , 50.915544 
6088 , 2 , 50.708027 
6089 , 2 , 43.473434 
6090 , 2 , 41.462515 
6091 , 2 , 33.388456 
6092 , 2 , 41.432241 
6093 , 2 , 38.472677 
6094 , 2 , 59.040835 
6095 , 2 , 40.882510 
6096 , 2 , 64.220424 
6097 , 2 , 36.217830 
6098 , 2 , 118.400934 
6099 , 2 , 58.497180 
6100 , 2 , 68.506952 
6101 , 2 , 42.872562 
6102 , 2 , 50.632599 
6103 , 2 , 52.180782 
6104 , 2 , 47.043992 
6105 , 2 , 46.656890 
6106 , 2 , 35.514507 
6107 , 2 , 61.286902 
6108 , 2 , 120.583522 
6109 , 2 , 56.393610 
6110 , 2 , 123.786615 
6111 , 2 , 38.936958 
6112 , 2 , 60.767048 
6113 , 2 , 32.988691 
6114 , 2 , 33.690252 
6115 , 2 , 33.307437 
6116 , 2 , 67.230561 
6117 , 2 , 49.035644 
6118 , 2 , 105.566976 
6119 , 2 , 41.252012 
6120 , 2 , 46.201653 
6121 , 2 , 62.796677 
6122 , 2 , 40.679125 
6123 , 2 , 35.671580 
6124 , 2 , 44.392197 
6125 , 2 , 49.220766 
6126 , 2 , 43.434161 
6127 , 2 , 46.488284 
6128 , 2 , 93.335151 
6129 , 2 , 38.986727 
6130 , 2 , 67.443636 
6131 , 2 , 52.289195 
6132 , 2 , 54.730842 
6133 , 2 , 49.718493 
6134 , 2 , 33.050252 
6135 , 2 , 38.862966 
6136 , 2 , 43.895522 
6137 , 2 , 41.464286 
6138 , 2 , 56.661537 
6139 , 2 , 68.811008 
6140 , 2 , 35.028423 
6141 , 2 , 35.595815 
6142 , 2 , 41.581860 
6143 , 2 , 75.213819 
6144 , 2 , 48.107318 
6145 , 2 , 44.194409 
6146 , 2 , 41.690022 
6147 , 2 , 48.957628 
6148 , 2 , 46.070559 
6149 , 2 , 40.202716 
6150 , 2 , 42.279268 
6151 , 2 , 60.837952 
6152 , 2 , 57.993102 
6153 , 2 , 42.429066 
6154 , 2 , 55.075692 
6155 , 2 , 51.895543 
6156 , 2 , 39.632319 
6157 , 2 , 75.013162 
6158 , 2 , 66.719321 
6159 , 2 , 57.480916 
6160 , 2 , 52.716271 
6161 , 2 , 52.239378 
6162 , 2 , 37.596937 
6163 , 2 , 48.465197 
6164 , 2 , 54.500616 
6165 , 2 , 91.774322 
6166 , 2 , 45.016085 
6167 , 2 , 41.999366 
6168 , 2 , 39.954390 
6169 , 2 , 57.391147 
6170 , 2 , 53.211231 
6171 , 2 , 67.630524 
6172 , 2 , 52.004253 
6173 , 2 , 26.725360 
6174 , 2 , 41.166477 
6175 , 2 , 41.941245 
6176 , 2 , 56.886542 
6177 , 2 , 83.038403 
6178 , 2 , 52.566841 
6179 , 2 , 65.723493 
6180 , 2 , 58.208187 
6181 , 2 , 36.066456 
6182 , 2 , 41.257706 
6183 , 2 , 37.324669 
6184 , 2 , 37.663254 
6185 , 2 , 45.013760 
6186 , 2 , 44.081295 
6187 , 2 , 53.644892 
6188 , 2 , 55.503783 
6189 , 2 , 52.869210 
6190 , 2 , 58.720624 
6191 , 2 , 52.374601 
6192 , 2 , 51.225632 
6193 , 2 , 41.989523 
6194 , 2 , 36.733092 
6195 , 2 , 37.759140 
6196 , 2 , 139.791531 
6197 , 2 , 33.706961 
6198 , 2 , 32.203969 
6199 , 2 , 78.507460 
6200 , 2 , 55.100685 
6201 , 2 , 77.085132 
6202 , 2 , 26.040393 
6203 , 2 , 54.813641 
6204 , 2 , 44.058246 
6205 , 2 , 87.397176 
6206 , 2 , 45.487003 
6207 , 2 , 32.120420 
6208 , 2 , 63.834587 
6209 , 2 , 43.899912 
6210 , 2 , 34.483097 
6211 , 2 , 73.875648 
6212 , 2 , 48.445700 
6213 , 2 , 78.516965 
6214 , 2 , 70.600012 
6215 , 2 , 91.619641 
6216 , 2 , 36.630172 
6217 , 2 , 98.997726 
6218 , 2 , 50.856107 
6219 , 2 , 59.593935 
6220 , 2 , 82.559369 
6221 , 2 , 37.295379 
6222 , 2 , 87.074359 
6223 , 2 , 28.043312 
6224 , 2 , 47.809709 
6225 , 2 , 91.645676 
6226 , 2 , 46.697868 
6227 , 2 , 92.291667 
6228 , 2 , 60.596936 
6229 , 2 , 44.078324 
6230 , 2 , 65.554497 
6231 , 2 , 44.916405 
6232 , 2 , 46.943545 
6233 , 2 , 51.568069 
6234 , 2 , 42.899223 
6235 , 2 , 45.430266 
6236 , 2 , 28.992888 
6237 , 2 , 42.634348 
6238 , 2 , 64.323499 
6239 , 2 , 36.713943 
6240 , 2 , 38.207042 
6241 , 2 , 100.819308 
6242 , 2 , 40.896581 
6243 , 2 , 45.397293 
6244 , 2 , 31.295030 
6245 , 2 , 42.831595 
6246 , 2 , 58.653249 
6247 , 2 , 57.594752 
6248 , 2 , 54.570413 
6249 , 2 , 50.969431 
6250 , 2 , 116.307287 
6251 , 2 , 42.275759 
6252 , 2 , 48.760700 
6253 , 2 , 95.383453 
6254 , 2 , 34.921622 
6255 , 2 , 45.782038 
6256 , 2 , 55.529016 
6257 , 2 , 45.578817 
6258 , 2 , 37.287805 
6259 , 2 , 95.377019 
6260 , 2 , 57.520488 
6261 , 2 , 42.670271 
6262 , 2 , 51.419037 
6263 , 2 , 66.644587 
6264 , 2 , 44.088530 
6265 , 2 , 46.497636 
6266 , 2 , 52.726885 
6267 , 2 , 51.490713 
6268 , 2 , 63.640225 
6269 , 2 , 38.851280 
6270 , 2 , 74.627710 
6271 , 2 , 76.879602 
6272 , 2 , 81.005991 
6273 , 2 , 33.176121 
6274 , 2 , 94.252529 
6275 , 2 , 58.899627 
6276 , 2 , 74.191471 
6277 , 2 , 55.185054 
6278 , 2 , 45.683361 
6279 , 2 , 45.599172 
6280 , 2 , 40.943980 
6281 , 2 , 44.649156 
6282 , 2 , 67.830389 
6283 , 2 , 101.336962 
6284 , 2 , 77.126117 
6285 , 2 , 60.663000 
6286 , 2 , 49.672824 
6287 , 2 , 35.351657 
6288 , 2 , 70.683763 
6289 , 2 , 42.572706 
6290 , 2 , 43.136730 
6291 , 2 , 49.966635 
6292 , 2 , 65.492339 
6293 , 2 , 60.556232 
6294 , 2 , 39.703113 
6295 , 2 , 63.276467 
6296 , 2 , 66.078608 
6297 , 2 , 41.392732 
6298 , 2 , 31.693284 
6299 , 2 , 43.796922 
6300 , 2 , 31.450454 
6301 , 2 , 34.664517 
6302 , 2 , 50.983251 
6303 , 2 , 38.263861 
6304 , 2 , 104.582376 
6305 , 2 , 55.748765 
6306 , 2 , 45.650162 
6307 , 2 , 76.188218 
6308 , 2 , 79.685742 
6309 , 2 , 67.515465 
6310 , 2 , 47.722197 
6311 , 2 , 42.943403 
6312 , 2 , 31.110856 
6313 , 2 , 39.038605 
6314 , 2 , 73.619239 
6315 , 2 , 61.477185 
6316 , 2 , 56.908661 
6317 , 2 , 40.816354 
6318 , 2 , 64.957169 
6319 , 2 , 54.562914 
6320 , 2 , 39.564016 
6321 , 2 , 42.836210 
6322 , 2 , 43.095074 
6323 , 2 , 58.784662 
6324 , 2 , 39.680836 
6325 , 2 , 41.974236 
6326 , 2 , 53.907766 
6327 , 2 , 49.460346 
6328 , 2 , 71.155731 
6329 , 2 , 59.790167 
6330 , 2 , 43.240369 
6331 , 2 , 42.211933 
6332 , 2 , 71.906048 
6333 , 2 , 38.971542 
6334 , 2 , 65.915491 
6335 , 2 , 32.791759 
6336 , 2 , 36.530404 
6337 , 2 , 38.968116 
6338 , 2 , 49.473323 
6339 , 2 , 38.091153 
6340 , 2 , 52.161124 
6341 , 2 , 36.129871 
6342 , 2 , 51.146692 
6343 , 2 , 74.386043 
6344 , 2 , 31.182145 
6345 , 2 , 44.008615 
6346 , 2 , 58.326474 
6347 , 2 , 71.934819 
6348 , 2 , 63.340895 
6349 , 2 , 86.277925 
6350 , 2 , 57.108852 
6351 , 2 , 60.479154 
6352 , 2 , 55.569915 
6353 , 2 , 66.868099 
6354 , 2 , 54.770103 
6355 , 2 , 56.863955 
6356 , 2 , 48.416622 
6357 , 2 , 32.241161 
6358 , 2 , 136.144715 
6359 , 2 , 51.163976 
6360 , 2 , 86.673840 
6361 , 2 , 38.639146 
6362 , 2 , 37.597358 
6363 , 2 , 43.926102 
6364 , 2 , 48.421367 
6365 , 2 , 91.342471 
6366 , 2 , 127.127387 
6367 , 2 , 31.943433 
6368 , 2 , 36.372569 
6369 , 2 , 76.226757 
6370 , 2 , 50.561107 
6371 , 2 , 45.166434 
6372 , 2 , 41.260935 
6373 , 2 , 59.406503 
6374 , 2 , 84.227498 
6375 , 2 , 96.630998 
6376 , 2 , 41.276048 
6377 , 2 , 50.704342 
6378 , 2 , 85.213028 
6379 , 2 , 47.594651 
6380 , 2 , 65.548756 
6381 , 2 , 56.095311 
6382 , 2 , 27.312956 
6383 , 2 , 45.192852 
6384 , 2 , 34.725894 
6385 , 2 , 49.336579 
6386 , 2 , 42.231059 
6387 , 2 , 42.797017 
6388 , 2 , 41.691867 
6389 , 2 , 62.229021 
6390 , 2 , 56.630473 
6391 , 2 , 37.416390 
6392 , 2 , 31.465701 
6393 , 2 , 38.699467 
6394 , 2 , 58.157172 
6395 , 2 , 47.612060 
6396 , 2 , 35.426790 
6397 , 2 , 54.867751 
6398 , 2 , 30.401671 
6399 , 2 , 99.460946 
6400 , 2 , 42.269005 
6401 , 2 , 50.916355 
6402 , 2 , 41.550712 
6403 , 2 , 35.520116 
6404 , 2 , 70.710028 
6405 , 2 , 44.151260 
6406 , 2 , 38.997327 
6407 , 2 , 41.135516 
6408 , 2 , 39.868139 
6409 , 2 , 42.156963 
6410 , 2 , 53.477191 
6411 , 2 , 41.749952 
6412 , 2 , 45.569868 
6413 , 2 , 46.318572 
6414 , 2 , 31.472583 
6415 , 2 , 36.154959 
6416 , 2 , 38.689860 
6417 , 2 , 37.646401 
6418 , 2 , 46.032874 
6419 , 2 , 42.900330 
6420 , 2 , 41.863523 
6421 , 2 , 109.203218 
6422 , 2 , 38.064691 
6423 , 2 , 80.373486 
6424 , 2 , 86.127126 
6425 , 2 , 76.212015 
6426 , 2 , 65.629070 
6427 , 2 , 45.926564 
6428 , 2 , 101.284233 
6429 , 2 , 58.158180 
6430 , 2 , 38.368662 
6431 , 2 , 52.021561 
6432 , 2 , 88.517963 
6433 , 2 , 37.357071 
6434 , 2 , 63.883080 
6435 , 2 , 47.661674 
6436 , 2 , 75.577673 
6437 , 2 , 37.006350 
6438 , 2 , 43.214295 
6439 , 2 , 43.558481 
6440 , 2 , 61.200112 
6441 , 2 , 42.478602 
6442 , 2 , 78.998415 
6443 , 2 , 57.662349 
6444 , 2 , 42.452878 
6445 , 2 , 45.528920 
6446 , 2 , 137.562834 
6447 , 2 , 69.029105 
6448 , 2 , 63.092484 
6449 , 2 , 40.245590 
6450 , 2 , 49.861249 
6451 , 2 , 213.128097 
6452 , 2 , 58.009661 
6453 , 2 , 44.749173 
6454 , 2 , 172.939622 
6455 , 2 , 36.170860 
6456 , 2 , 49.962172 
6457 , 2 , 99.490492 
6458 , 2 , 217.388992 
6459 , 2 , 117.278371 
6460 , 2 , 67.872133 
6461 , 2 , 55.564394 
6462 , 2 , 78.888997 
6463 , 2 , 46.766667 
6464 , 2 , 67.225147 
6465 , 2 , 53.352042 
6466 , 2 , 29.794286 
6467 , 2 , 26.584886 
